id,sequence,response_type,choices,response,task,event,codeBedingung,codeTrialtype,codeTrialno,codePrämisse,codeLOROGL,condition_code 1 Neutral 2 Räumlich 3 Visuell,trial type_1 Con_2Incon,prämissen_1 gl./ungl._2 ungl./gl.,fact_type_1 absteigend_2 aufsteigend,mögliche Antwort,corr_err,korrektes Modell_1 Ja_0 Nein,konsistenzbewertung_1 Ja_0 Nein,korrekte Konsistenzbewertung_0 Nein_1 Ja,0 korrekt konsistent_1 korrekt inkonsistent_2 falsch konsistent_3 falsch inkonsistent,revidiertes Modell_0 nicht revidiert_1 Glaubwürdig_2 Unglaubwürdig_3 falsch revidiert-gespiegeltes falsches Modell_4 falsch revidiert-richtiges Modell,revidiertes Modell_0 nicht revidiert_1 LO verschoben_2 RO verschoben_falsch revidiert gespiegeltes Modell_4falsch revidiert richtiges Modell,revidiertes Modell_0 LO=Glaubwürdig_1 LO=Unglaubwürdig_2 RO=Glaubwürdig_3 RO=Unglaubwürdig,domain,task_enc
20,1,single-choice,CBA|ABC,ABC,Left;A;B/Left;B;C,128_R_Incon_ug_abab_modri_factauf_revgri_lori_model,_R,_I,el,on_u,evgri_lori_model,2,2,,,right,C,1,0,1,1,2,2,4,spatial-relational,128_R_Incon_ug_abab_modri_factauf_revgri_lori_task
20,2,verify,Right;A;C,False,ABC,128_R_Incon_ug_abab_modri_factauf_revgri_lori_fact,_R,_I,ct,on_u,revgri_lori_fact,2,2,,,right,C,1,0,1,1,2,2,4,spatial-relational,128_R_Incon_ug_abab_modri_factauf_revgri_lori_task
20,3,single-choice,CAB|BCA,CAB,ABC/Right;A;C,128_R_Incon_ug_abab_modri_factauf_revgri_lori_revmodel,_R,_I,el,on_u,ri_lori_revmodel,2,2,,,right,E,1,0,1,1,2,2,4,spatial-relational,128_R_Incon_ug_abab_modri_factauf_revgri_lori_task
20,1,single-choice,CAB|BAC,BAC,Right;A;B/Right;C;A,181_V_Incon_gu_aufauf_modri_factauf_revgle_lori_model,_V,_I,el,on_g,evgle_lori_model,3,2,,,right,C,1,1,0,2,0,0,0,spatial-relational,181_V_Incon_gu_aufauf_modri_factauf_revgle_lori_task
20,2,verify,Right;B;C,True,BAC,181_V_Incon_gu_aufauf_modri_factauf_revgle_lori_fact,_V,_I,ct,on_g,revgle_lori_fact,3,2,,,right,E,1,1,0,2,0,0,0,spatial-relational,181_V_Incon_gu_aufauf_modri_factauf_revgle_lori_task
20,1,single-choice,BAC|CAB,BAC,Right;A;B/Left;A;C,114_R_Incon_gu_aufab_modle_factab_revgri_lori_model,_R,_I,el,on_g,evgri_lori_model,2,2,,,left,C,1,0,1,1,1,1,1,spatial-relational,114_R_Incon_gu_aufab_modle_factab_revgri_lori_task
20,2,verify,Left;C;B,False,BAC,114_R_Incon_gu_aufab_modle_factab_revgri_lori_fact,_R,_I,ct,on_g,revgri_lori_fact,2,2,,,right,C,1,0,1,1,1,1,1,spatial-relational,114_R_Incon_gu_aufab_modle_factab_revgri_lori_task
20,3,single-choice,ACB|CBA,CBA,BAC/Left;C;B,114_R_Incon_gu_aufab_modle_factab_revgri_lori_revmodel,_R,_I,el,on_g,ri_lori_revmodel,2,2,,,right,C,1,0,1,1,1,1,1,spatial-relational,114_R_Incon_gu_aufab_modle_factab_revgri_lori_task
20,1,single-choice,ABC|CBA,CBA,Left;A;B/Left;B;C,124_R_Incon_ug_abab_modle_factab_revgle_lori_model,_R,_I,el,on_u,evgle_lori_model,2,2,,,left,E,1,0,1,1,1,2,3,spatial-relational,124_R_Incon_ug_abab_modle_factab_revgle_lori_task
20,2,verify,Left;C;A,False,ABC,124_R_Incon_ug_abab_modle_factab_revgle_lori_fact,_R,_I,ct,on_u,revgle_lori_fact,2,2,,,right,C,1,0,1,1,1,2,3,spatial-relational,124_R_Incon_ug_abab_modle_factab_revgle_lori_task
20,3,single-choice,BCA|CAB,BCA,ABC/Left;C;A,124_R_Incon_ug_abab_modle_factab_revgle_lori_revmodel,_R,_I,el,on_u,le_lori_revmodel,2,2,,,left,C,1,0,1,1,1,2,3,spatial-relational,124_R_Incon_ug_abab_modle_factab_revgle_lori_task
20,1,single-choice,CBA|ABC,ABC,Left;A;B/Left;B;C,136_V_Con_gu_abab_modri_factab_revle_model,_V,_C,el,_gu_,ctab_revle_model,3,1,,,right,C,1,0,0,3,4,4,FALSCH,spatial-relational,136_V_Con_gu_abab_modri_factab_revle_task
20,2,verify,Left;A;C,False,ABC,136_V_Con_gu_abab_modri_factab_revle_fact,_V,_C,ct,_gu_,actab_revle_fact,3,1,,,left,E,1,0,0,3,4,4,FALSCH,spatial-relational,136_V_Con_gu_abab_modri_factab_revle_task
20,1,single-choice,ABC|CBA,ABC,Left;A;B/Right;C;B,51_N_Incon_gu_abauf_modle_factab_revgle_lole_model,N_,In,el,n_gu,evgle_lole_model,1,2,,,left,C,1,0,1,1,1,1,1,spatial-relational,51_N_Incon_gu_abauf_modle_factab_revgle_lole_task
20,2,verify,Left;C;A,False,ABC,51_N_Incon_gu_abauf_modle_factab_revgle_lole_fact,N_,In,ct,n_gu,revgle_lole_fact,1,2,,,right,C,1,0,1,1,1,1,1,spatial-relational,51_N_Incon_gu_abauf_modle_factab_revgle_lole_task
20,3,single-choice,CAB|BCA,CAB,ABC/Left;C;A,51_N_Incon_gu_abauf_modle_factab_revgle_lole_revmodel,N_,In,el,n_gu,le_lole_revmodel,1,2,,,left,C,1,0,1,1,1,1,1,spatial-relational,51_N_Incon_gu_abauf_modle_factab_revgle_lole_task
20,1,single-choice,ABC|CBA,ABC,Left;A;B/Right;C;B,59_N_Incon_ug_abauf_modle_factab_revgle_lori_model,N_,In,el,n_ug,evgle_lori_model,1,2,,,left,C,1,0,1,1,2,1,2,spatial-relational,59_N_Incon_ug_abauf_modle_factab_revgle_lori_task
20,2,verify,Left;C;A,False,ABC,59_N_Incon_ug_abauf_modle_factab_revgle_lori_fact,N_,In,ct,n_ug,revgle_lori_fact,1,2,,,right,C,1,0,1,1,2,1,2,spatial-relational,59_N_Incon_ug_abauf_modle_factab_revgle_lori_task
20,3,single-choice,BCA|CAB,CAB,ABC/Left;C;A,59_N_Incon_ug_abauf_modle_factab_revgle_lori_revmodel,N_,In,el,n_ug,le_lori_revmodel,1,2,,,left,E,1,0,1,1,2,1,2,spatial-relational,59_N_Incon_ug_abauf_modle_factab_revgle_lori_task
20,1,single-choice,BAC|CAB,BAC,Right;A;B/Left;A;C,58_N_Incon_ug_aufab_modle_factab_revgri_lole_model,N_,In,el,n_ug,evgri_lole_model,1,2,,,left,C,1,0,1,1,2,1,2,spatial-relational,58_N_Incon_ug_aufab_modle_factab_revgri_lole_task
20,2,verify,Left;C;B,False,BAC,58_N_Incon_ug_aufab_modle_factab_revgri_lole_fact,N_,In,ct,n_ug,revgri_lole_fact,1,2,,,right,C,1,0,1,1,2,1,2,spatial-relational,58_N_Incon_ug_aufab_modle_factab_revgri_lole_task
20,3,single-choice,CBA|ACB,CBA,BAC/Left;C;B,58_N_Incon_ug_aufab_modle_factab_revgri_lole_revmodel,N_,In,el,n_ug,ri_lole_revmodel,1,2,,,right,E,1,0,1,1,2,1,2,spatial-relational,58_N_Incon_ug_aufab_modle_factab_revgri_lole_task
20,1,single-choice,CAB|BAC,CAB,Right;A;B/Right;C;A,69_R_Con_gu_aufauf_modri_factab_revri_model,R_,Co,el,gu_a,ctab_revri_model,2,1,,,right,E,0,0,0,3,3,3,FALSCH,spatial-relational,69_R_Con_gu_aufauf_modri_factab_revri_task
20,2,verify,Left;B;C,False,BAC,69_R_Con_gu_aufauf_modri_factab_revri_fact,R_,Co,ct,gu_a,actab_revri_fact,2,1,,,left,E,0,0,0,3,3,3,FALSCH,spatial-relational,69_R_Con_gu_aufauf_modri_factab_revri_task
20,1,single-choice,BAC|CAB,BAC,Right;A;B/Left;A;C,34_N_Incon_gu_aufab_modle_factauf_revgri_lole_model,N_,In,el,n_gu,evgri_lole_model,1,2,,,left,C,1,0,1,1,2,1,2,spatial-relational,34_N_Incon_gu_aufab_modle_factauf_revgri_lole_task
20,2,verify,Right;B;C,False,BAC,34_N_Incon_gu_aufab_modle_factauf_revgri_lole_fact,N_,In,ct,n_gu,revgri_lole_fact,1,2,,,right,C,1,0,1,1,2,1,2,spatial-relational,34_N_Incon_gu_aufab_modle_factauf_revgri_lole_task
20,3,single-choice,ACB|CBA,ACB,BAC/Right;B;C,34_N_Incon_gu_aufab_modle_factauf_revgri_lole_revmodel,N_,In,el,n_gu,ri_lole_revmodel,1,2,,,right,E,1,0,1,1,2,1,2,spatial-relational,34_N_Incon_gu_aufab_modle_factauf_revgri_lole_task
20,1,single-choice,CAB|BAC,BAC,Right;A;B/Right;C;A,61_N_Incon_ug_aufauf_modri_factauf_revgle_lole_model,N_,In,el,n_ug,evgle_lole_model,1,2,,,right,C,1,0,1,1,1,1,1,spatial-relational,61_N_Incon_ug_aufauf_modri_factauf_revgle_lole_task
20,2,verify,Right;B;C,False,BAC,61_N_Incon_ug_aufauf_modri_factauf_revgle_lole_fact,N_,In,ct,n_ug,revgle_lole_fact,1,2,,,right,C,1,0,1,1,1,1,1,spatial-relational,61_N_Incon_ug_aufauf_modri_factauf_revgle_lole_task
20,3,single-choice,ACB|CBA,ACB,BAC/Right;B;C,61_N_Incon_ug_aufauf_modri_factauf_revgle_lole_revmodel,N_,In,el,n_ug,le_lole_revmodel,1,2,,,left,C,1,0,1,1,1,1,1,spatial-relational,61_N_Incon_ug_aufauf_modri_factauf_revgle_lole_task
20,1,single-choice,CAB|BAC,CAB,Right;A;B/Right;C;A,189_V_Incon_ug_aufauf_modri_factauf_revgle_lole_model,_V,_I,el,on_u,evgle_lole_model,3,2,,,right,E,0,1,0,2,0,0,0,spatial-relational,189_V_Incon_ug_aufauf_modri_factauf_revgle_lole_task
20,2,verify,Right;B;C,True,BAC,189_V_Incon_ug_aufauf_modri_factauf_revgle_lole_fact,_V,_I,ct,on_u,revgle_lole_fact,3,2,,,right,E,0,1,0,2,0,0,0,spatial-relational,189_V_Incon_ug_aufauf_modri_factauf_revgle_lole_task
20,1,single-choice,ABC|CBA,ABC,Left;A;B/Right;C;B,35_N_Incon_gu_abauf_modle_factauf_revgle_lori_model,N_,In,el,n_gu,evgle_lori_model,1,2,,,left,C,1,1,0,2,0,0,0,spatial-relational,35_N_Incon_gu_abauf_modle_factauf_revgle_lori_task
20,2,verify,Right;A;C,True,ABC,35_N_Incon_gu_abauf_modle_factauf_revgle_lori_fact,N_,In,ct,n_gu,revgle_lori_fact,1,2,,,right,E,1,1,0,2,0,0,0,spatial-relational,35_N_Incon_gu_abauf_modle_factauf_revgle_lori_task
20,1,single-choice,CBA|ABC,ABC,Left;A;B/Left;B;C,40_N_Incon_gu_abab_modri_factab_revgri_lori_model,N_,In,el,n_gu,evgri_lori_model,1,2,,,right,C,1,0,1,1,1,1,1,spatial-relational,40_N_Incon_gu_abab_modri_factab_revgri_lori_task
20,2,verify,Left;C;A,False,ABC,40_N_Incon_gu_abab_modri_factab_revgri_lori_fact,N_,In,ct,n_gu,revgri_lori_fact,1,2,,,right,C,1,0,1,1,1,1,1,spatial-relational,40_N_Incon_gu_abab_modri_factab_revgri_lori_task
20,3,single-choice,BCA|CAB,CAB,ABC/Left;C;A,40_N_Incon_gu_abab_modri_factab_revgri_lori_revmodel,N_,In,el,n_gu,ri_lori_revmodel,1,2,,,right,C,1,0,1,1,1,1,1,spatial-relational,40_N_Incon_gu_abab_modri_factab_revgri_lori_task
20,1,single-choice,CBA|ABC,ABC,Left;A;B/Right;C;B,63_N_Incon_ug_abauf_modri_factauf_revgri_lori_model,N_,In,el,n_ug,evgri_lori_model,1,2,,,right,C,1,1,0,2,0,0,0,spatial-relational,63_N_Incon_ug_abauf_modri_factauf_revgri_lori_task
20,2,verify,Right;A;C,True,ABC,63_N_Incon_ug_abauf_modri_factauf_revgri_lori_fact,N_,In,ct,n_ug,revgri_lori_fact,1,2,,,right,E,1,1,0,2,0,0,0,spatial-relational,63_N_Incon_ug_abauf_modri_factauf_revgri_lori_task
20,1,single-choice,CAB|BAC,BAC,Right;A;B/Right;C;A,117_R_Incon_gu_aufauf_modri_factauf_revgle_lori_model,_R,_I,el,on_g,evgle_lori_model,2,2,,,right,C,1,1,0,2,0,0,0,spatial-relational,117_R_Incon_gu_aufauf_modri_factauf_revgle_lori_task
20,2,verify,Right;B;C,True,BAC,117_R_Incon_gu_aufauf_modri_factauf_revgle_lori_fact,_R,_I,ct,on_g,revgle_lori_fact,2,2,,,right,E,1,1,0,2,0,0,0,spatial-relational,117_R_Incon_gu_aufauf_modri_factauf_revgle_lori_task
20,1,single-choice,ABC|CBA,CBA,Left;A;B/Left;B;C,28_N_Con_ug_abab_modle_factab_revri_model,N_,Co,el,ug_a,ctab_revri_model,1,1,,,left,E,0,1,1,0,0,0,0,spatial-relational,28_N_Con_ug_abab_modle_factab_revri_task
20,2,verify,Left;A;C,True,ABC,28_N_Con_ug_abab_modle_factab_revri_fact,N_,Co,ct,ug_a,actab_revri_fact,1,1,,,left,C,0,1,1,0,0,0,0,spatial-relational,28_N_Con_ug_abab_modle_factab_revri_task
20,1,single-choice,ABC|CBA,ABC,Left;A;B/Left;B;C,172_V_Incon_ug_abab_modle_factauf_revgle_lole_model,_V,_I,el,on_u,evgle_lole_model,3,2,,,left,C,1,0,1,1,2,2,4,spatial-relational,172_V_Incon_ug_abab_modle_factauf_revgle_lole_task
20,2,verify,Right;A;C,False,ABC,172_V_Incon_ug_abab_modle_factauf_revgle_lole_fact,_V,_I,ct,on_u,revgle_lole_fact,3,2,,,right,C,1,0,1,1,2,2,4,spatial-relational,172_V_Incon_ug_abab_modle_factauf_revgle_lole_task
20,3,single-choice,BCA|CAB,CAB,ABC/Right;A;C,172_V_Incon_ug_abab_modle_factauf_revgle_lole_revmodel,_V,_I,el,on_u,le_lole_revmodel,3,2,,,left,E,1,0,1,1,2,2,4,spatial-relational,172_V_Incon_ug_abab_modle_factauf_revgle_lole_task
20,1,single-choice,CBA|ABC,ABC,Left;A;B/Left;B;C,16_N_Con_ug_abab_modri_factab_revle_model,N_,Co,el,ug_a,ctab_revle_model,1,1,,,right,C,1,0,0,3,8,8,FALSCH,spatial-relational,16_N_Con_ug_abab_modri_factab_revle_task
20,2,verify,Left;A;C,False,ABC,16_N_Con_ug_abab_modri_factab_revle_fact,N_,Co,ct,ug_a,actab_revle_fact,1,1,,,left,E,1,0,0,3,8,8,FALSCH,spatial-relational,16_N_Con_ug_abab_modri_factab_revle_task
20,1,single-choice,BAC|CAB,BAC,Right;A;B/Right;C;A,105_R_Incon_ug_aufauf_modle_factauf_revgri_lori_model,_R,_I,el,on_u,evgri_lori_model,2,2,,,left,C,1,1,0,2,0,0,0,spatial-relational,105_R_Incon_ug_aufauf_modle_factauf_revgri_lori_task
20,2,verify,Right;B;C,True,BAC,105_R_Incon_ug_aufauf_modle_factauf_revgri_lori_fact,_R,_I,ct,on_u,revgri_lori_fact,2,2,,,right,E,1,1,0,2,0,0,0,spatial-relational,105_R_Incon_ug_aufauf_modle_factauf_revgri_lori_task
20,1,single-choice,ABC|CBA,ABC,Left;A;B/Left;B;C,100_R_Incon_gu_abab_modle_factauf_revgle_lori_model,_R,_I,el,on_g,evgle_lori_model,2,2,,,left,C,1,0,1,1,1,2,3,spatial-relational,100_R_Incon_gu_abab_modle_factauf_revgle_lori_task
20,2,verify,Right;A;C,False,ABC,100_R_Incon_gu_abab_modle_factauf_revgle_lori_fact,_R,_I,ct,on_g,revgle_lori_fact,2,2,,,right,C,1,0,1,1,1,2,3,spatial-relational,100_R_Incon_gu_abab_modle_factauf_revgle_lori_task
20,3,single-choice,CAB|BCA,CAB,ABC/Right;A;C,100_R_Incon_gu_abab_modle_factauf_revgle_lori_revmodel,_R,_I,el,on_g,le_lori_revmodel,2,2,,,left,C,1,0,1,1,1,2,3,spatial-relational,100_R_Incon_gu_abab_modle_factauf_revgle_lori_task
20,1,single-choice,ABC|CBA,weiter,Left;A;B/Right;C;B,123_R_Incon_ug_abauf_modle_factab_revgle_lori_model,_R,_I,el,on_u,evgle_lori_model,2,2,,,left,E,0,0,1,1,1,1,1,spatial-relational,123_R_Incon_ug_abauf_modle_factab_revgle_lori_task
20,2,verify,Left;C;A,False,ABC,123_R_Incon_ug_abauf_modle_factab_revgle_lori_fact,_R,_I,ct,on_u,revgle_lori_fact,2,2,,,right,C,0,0,1,1,1,1,1,spatial-relational,123_R_Incon_ug_abauf_modle_factab_revgle_lori_task
20,3,single-choice,BCA|CAB,BCA,ABC/Left;C;A,123_R_Incon_ug_abauf_modle_factab_revgle_lori_revmodel,_R,_I,el,on_u,le_lori_revmodel,2,2,,,left,C,0,0,1,1,1,1,1,spatial-relational,123_R_Incon_ug_abauf_modle_factab_revgle_lori_task
20,1,single-choice,ABC|CBA,CBA,Left;A;B/Right;C;B,107_R_Incon_ug_abauf_modle_factauf_revgle_lole_model,_R,_I,el,on_u,evgle_lole_model,2,2,,,left,E,0,1,0,2,0,0,0,spatial-relational,107_R_Incon_ug_abauf_modle_factauf_revgle_lole_task
20,2,verify,Right;A;C,True,ABC,107_R_Incon_ug_abauf_modle_factauf_revgle_lole_fact,_R,_I,ct,on_u,revgle_lole_fact,2,2,,,right,E,0,1,0,2,0,0,0,spatial-relational,107_R_Incon_ug_abauf_modle_factauf_revgle_lole_task
20,1,single-choice,CAB|BAC,BAC,Right;A;B/Right;C;A,21_N_Con_gu_aufauf_modri_factauf_revri_model,N_,Co,el,gu_a,tauf_revri_model,1,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,21_N_Con_gu_aufauf_modri_factauf_revri_task
20,2,verify,Right;C;B,True,BAC,21_N_Con_gu_aufauf_modri_factauf_revri_fact,N_,Co,ct,gu_a,ctauf_revri_fact,1,1,,,left,C,1,1,1,0,0,0,0,spatial-relational,21_N_Con_gu_aufauf_modri_factauf_revri_task
20,1,single-choice,CAB|BAC,BAC,Right;A;B/Right;C;A,125_R_Incon_ug_aufauf_modri_factauf_revgle_lole_model,_R,_I,el,on_u,evgle_lole_model,2,2,,,right,C,1,1,0,2,0,0,0,spatial-relational,125_R_Incon_ug_aufauf_modri_factauf_revgle_lole_task
20,2,verify,Right;B;C,True,BAC,125_R_Incon_ug_aufauf_modri_factauf_revgle_lole_fact,_R,_I,ct,on_u,revgle_lole_fact,2,2,,,right,E,1,1,0,2,0,0,0,spatial-relational,125_R_Incon_ug_aufauf_modri_factauf_revgle_lole_task
20,1,single-choice,ABC|CBA,ABC,Left;A;B/Left;B;C,36_N_Incon_gu_abab_modle_factauf_revgle_lori_model,N_,In,el,n_gu,evgle_lori_model,1,2,,,left,C,1,0,1,1,2,1,2,spatial-relational,36_N_Incon_gu_abab_modle_factauf_revgle_lori_task
20,2,verify,Right;A;C,False,ABC,36_N_Incon_gu_abab_modle_factauf_revgle_lori_fact,N_,In,ct,n_gu,revgle_lori_fact,1,2,,,right,C,1,0,1,1,2,1,2,spatial-relational,36_N_Incon_gu_abab_modle_factauf_revgle_lori_task
20,3,single-choice,CAB|BCA,BCA,ABC/Right;A;C,36_N_Incon_gu_abab_modle_factauf_revgle_lori_revmodel,N_,In,el,n_gu,le_lori_revmodel,1,2,,,left,E,1,0,1,1,2,1,2,spatial-relational,36_N_Incon_gu_abab_modle_factauf_revgle_lori_task
20,1,single-choice,BAC|CAB,BAC,Right;A;B/Right;C;A,33_N_Incon_gu_aufauf_modle_factauf_revgri_lole_model,N_,In,el,n_gu,evgri_lole_model,1,2,,,left,C,1,1,0,2,0,0,0,spatial-relational,33_N_Incon_gu_aufauf_modle_factauf_revgri_lole_task
20,2,verify,Right;B;C,True,BAC,33_N_Incon_gu_aufauf_modle_factauf_revgri_lole_fact,N_,In,ct,n_gu,revgri_lole_fact,1,2,,,right,E,1,1,0,2,0,0,0,spatial-relational,33_N_Incon_gu_aufauf_modle_factauf_revgri_lole_task
20,1,single-choice,ABC|CBA,ABC,Left;A;B/Left;B;C,108_R_Incon_ug_abab_modle_factauf_revgle_lole_model,_R,_I,el,on_u,evgle_lole_model,2,2,,,left,C,1,1,0,2,0,0,0,spatial-relational,108_R_Incon_ug_abab_modle_factauf_revgle_lole_task
20,2,verify,Right;A;C,True,ABC,108_R_Incon_ug_abab_modle_factauf_revgle_lole_fact,_R,_I,ct,on_u,revgle_lole_fact,2,2,,,right,E,1,1,0,2,0,0,0,spatial-relational,108_R_Incon_ug_abab_modle_factauf_revgle_lole_task
20,1,single-choice,BAC|CAB,BAC,Right;A;B/Left;A;C,178_V_Incon_gu_aufab_modle_factab_revgri_lori_model,_V,_I,el,on_g,evgri_lori_model,3,2,,,left,C,1,0,1,1,1,1,1,spatial-relational,178_V_Incon_gu_aufab_modle_factab_revgri_lori_task
20,2,verify,Left;C;B,False,BAC,178_V_Incon_gu_aufab_modle_factab_revgri_lori_fact,_V,_I,ct,on_g,revgri_lori_fact,3,2,,,right,C,1,0,1,1,1,1,1,spatial-relational,178_V_Incon_gu_aufab_modle_factab_revgri_lori_task
20,3,single-choice,ACB|CBA,CBA,BAC/Left;C;B,178_V_Incon_gu_aufab_modle_factab_revgri_lori_revmodel,_V,_I,el,on_g,ri_lori_revmodel,3,2,,,right,C,1,0,1,1,1,1,1,spatial-relational,178_V_Incon_gu_aufab_modle_factab_revgri_lori_task
20,1,single-choice,BAC|CAB,CAB,Right;A;B/Left;A;C,82_R_Con_gu_aufab_modle_factab_revle_model,R_,Co,el,gu_a,ctab_revle_model,2,1,,,left,E,0,0,0,3,4,4,FALSCH,spatial-relational,82_R_Con_gu_aufab_modle_factab_revle_task
20,2,verify,Left;B;C,False,BAC,82_R_Con_gu_aufab_modle_factab_revle_fact,R_,Co,ct,gu_a,actab_revle_fact,2,1,,,left,E,0,0,0,3,4,4,FALSCH,spatial-relational,82_R_Con_gu_aufab_modle_factab_revle_task
20,1,single-choice,BAC|CAB,BAC,Right;A;B/Right;C;A,177_V_Incon_gu_aufauf_modle_factab_revgri_lori_model,_V,_I,el,on_g,evgri_lori_model,3,2,,,left,C,1,0,1,1,1,1,1,spatial-relational,177_V_Incon_gu_aufauf_modle_factab_revgri_lori_task
20,2,verify,Left;C;B,False,BAC,177_V_Incon_gu_aufauf_modle_factab_revgri_lori_fact,_V,_I,ct,on_g,revgri_lori_fact,3,2,,,right,C,1,0,1,1,1,1,1,spatial-relational,177_V_Incon_gu_aufauf_modle_factab_revgri_lori_task
20,3,single-choice,ACB|CBA,CBA,BAC/Left;C;B,177_V_Incon_gu_aufauf_modle_factab_revgri_lori_revmodel,_V,_I,el,on_g,ri_lori_revmodel,3,2,,,right,C,1,0,1,1,1,1,1,spatial-relational,177_V_Incon_gu_aufauf_modle_factab_revgri_lori_task
20,1,single-choice,CAB|BAC,BAC,Right;A;B/Left;A;C,6_N_Con_gu_aufab_modri_factab_revri_model,_C,on,el,u_au,ctab_revri_model,1,1,,,right,C,1,1,1,0,0,0,0,spatial-relational,6_N_Con_gu_aufab_modri_factab_revri_task
20,2,verify,Left;B;C,True,BAC,6_N_Con_gu_aufab_modri_factab_revri_fact,_C,on,ct,u_au,actab_revri_fact,1,1,,,left,C,1,1,1,0,0,0,0,spatial-relational,6_N_Con_gu_aufab_modri_factab_revri_task
20,1,single-choice,BAC|CAB,BAC,Right;A;B/Right;C;A,17_N_Con_gu_aufauf_modle_factab_revle_model,N_,Co,el,gu_a,ctab_revle_model,1,1,,,left,C,1,1,1,0,0,0,0,spatial-relational,17_N_Con_gu_aufauf_modle_factab_revle_task
20,2,verify,Left;B;C,True,BAC,17_N_Con_gu_aufauf_modle_factab_revle_fact,N_,Co,ct,gu_a,actab_revle_fact,1,1,,,left,C,1,1,1,0,0,0,0,spatial-relational,17_N_Con_gu_aufauf_modle_factab_revle_task
20,1,single-choice,BAC|CAB,BAC,Right;A;B/Left;A;C,66_R_Con_gu_aufab_modle_factauf_revle_model,R_,Co,el,gu_a,tauf_revle_model,2,1,,,left,C,1,0,0,3,3,3,FALSCH,spatial-relational,66_R_Con_gu_aufab_modle_factauf_revle_task
20,2,verify,Right;C;B,False,BAC,66_R_Con_gu_aufab_modle_factauf_revle_fact,R_,Co,ct,gu_a,ctauf_revle_fact,2,1,,,left,E,1,0,0,3,3,3,FALSCH,spatial-relational,66_R_Con_gu_aufab_modle_factauf_revle_task
20,1,single-choice,ABC|CBA,ABC,Left;A;B/Right;C;B,147_V_Con_gu_abauf_modle_factab_revri_model,_V,_C,el,_gu_,ctab_revri_model,3,1,,,left,C,1,1,1,0,0,0,0,spatial-relational,147_V_Con_gu_abauf_modle_factab_revri_task
20,2,verify,Left;A;C,True,ABC,147_V_Con_gu_abauf_modle_factab_revri_fact,_V,_C,ct,_gu_,actab_revri_fact,3,1,,,left,C,1,1,1,0,0,0,0,spatial-relational,147_V_Con_gu_abauf_modle_factab_revri_task
20,1,single-choice,BAC|CAB,BAC,Right;A;B/Left;A;C,2_N_Con_gu_aufab_modle_factauf_revle_model,_C,on,el,u_au,tauf_revle_model,1,1,,,left,C,1,1,1,0,0,0,0,spatial-relational,2_N_Con_gu_aufab_modle_factauf_revle_task
20,2,verify,Right;C;B,True,BAC,2_N_Con_gu_aufab_modle_factauf_revle_fact,_C,on,ct,u_au,ctauf_revle_fact,1,1,,,left,C,1,1,1,0,0,0,0,spatial-relational,2_N_Con_gu_aufab_modle_factauf_revle_task
20,1,single-choice,ABC|CBA,ABC,Left;A;B/Left;B;C,188_V_Incon_ug_abab_modle_factab_revgle_lori_model,_V,_I,el,on_u,evgle_lori_model,3,2,,,left,C,1,0,1,1,2,1,2,spatial-relational,188_V_Incon_ug_abab_modle_factab_revgle_lori_task
20,2,verify,Left;C;A,False,ABC,188_V_Incon_ug_abab_modle_factab_revgle_lori_fact,_V,_I,ct,on_u,revgle_lori_fact,3,2,,,right,C,1,0,1,1,2,1,2,spatial-relational,188_V_Incon_ug_abab_modle_factab_revgle_lori_task
20,3,single-choice,BCA|CAB,CAB,ABC/Left;C;A,188_V_Incon_ug_abab_modle_factab_revgle_lori_revmodel,_V,_I,el,on_u,le_lori_revmodel,3,2,,,left,E,1,0,1,1,2,1,2,spatial-relational,188_V_Incon_ug_abab_modle_factab_revgle_lori_task
20,1,single-choice,BAC|CAB,BAC,Right;A;B/Right;C;A,1_N_Con_gu_aufauf_modle_factauf_revle_model,_C,on,el,u_au,tauf_revle_model,1,1,,,left,C,1,0,0,3,3,3,FALSCH,spatial-relational,1_N_Con_gu_aufauf_modle_factauf_revle_task
20,2,verify,Right;C;B,False,BAC,1_N_Con_gu_aufauf_modle_factauf_revle_fact,_C,on,ct,u_au,ctauf_revle_fact,1,1,,,left,E,1,0,0,3,3,3,FALSCH,spatial-relational,1_N_Con_gu_aufauf_modle_factauf_revle_task
20,1,single-choice,CBA|ABC,ABC,Left;A;B/Right;C;B,167_V_Incon_gu_abauf_modri_factab_revgri_lori_model,_V,_I,el,on_g,evgri_lori_model,3,2,,,right,C,1,1,0,2,0,0,0,spatial-relational,167_V_Incon_gu_abauf_modri_factab_revgri_lori_task
20,2,verify,Left;C;A,True,ABC,167_V_Incon_gu_abauf_modri_factab_revgri_lori_fact,_V,_I,ct,on_g,revgri_lori_fact,3,2,,,right,E,1,1,0,2,0,0,0,spatial-relational,167_V_Incon_gu_abauf_modri_factab_revgri_lori_task
20,1,single-choice,ABC|CBA,ABC,Left;A;B/Left;B;C,84_R_Con_gu_abab_modle_factab_revri_model,R_,Co,el,gu_a,ctab_revri_model,2,1,,,left,C,1,1,1,0,0,0,0,spatial-relational,84_R_Con_gu_abab_modle_factab_revri_task
